,Business,Class,Code
32905,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32906,"* Construcció completa, reparació i conservaci",1,TATDRX0G2
32907,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32908,"* Construcció completa, reparació i conservaci",12,TATDRX0G2
32909,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32910,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32911,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32912,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32913,"* Construcció completa, reparació i conservaci",5,TATDRX0G2
32914,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32915,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32916,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32917,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32918,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32919,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32920,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32921,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32922,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32923,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32924,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32925,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32926,"* Construcció completa, reparació i conservaci",3,TATDRX0G2
32927,"* Construcció completa, reparació i conservaci",2,TATDRX0G2
32928,"* Construcció completa, reparació i conservaci",4,TATDRX0G2
32954,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32955,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32956,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32957,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32958,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32959,"* material i aparells elèctrics, electrodomèsti",1,5J3Q4CR3I
32960,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32961,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32962,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32963,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32964,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32965,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32966,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32967,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32968,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32969,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32970,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32971,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32972,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32973,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32974,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32975,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32976,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32977,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32978,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32979,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32980,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32981,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32982,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32983,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
32984,"* material i aparells elèctrics, electrodomèsti",0,5J3Q4CR3I
33030,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33031,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33032,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33033,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33034,"* De fruites, verdures, hortalisses i tubèrculs",2,BRFOICFPO
33035,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33036,"* De fruites, verdures, hortalisses i tubèrculs",2,BRFOICFPO
33037,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33038,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33039,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33040,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33041,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33042,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33043,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33044,"* De fruites, verdures, hortalisses i tubèrculs",0,BRFOICFPO
33045,"* De fruites, verdures, hortalisses i tubèrculs",2,BRFOICFPO
33046,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33047,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33048,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33049,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33050,"* De fruites, verdures, hortalisses i tubèrculs",1,BRFOICFPO
33051,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33052,"Altres activitats d'ensenyament (idiomes, etc)",3,KHNQEH0T1
33053,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33054,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33055,"Altres activitats d'ensenyament (idiomes, etc)",2,KHNQEH0T1
33056,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33057,"Altres activitats d'ensenyament (idiomes, etc)",5,KHNQEH0T1
33058,"Altres activitats d'ensenyament (idiomes, etc)",30,KHNQEH0T1
33059,"Altres activitats d'ensenyament (idiomes, etc)",2,KHNQEH0T1
33060,"Altres activitats d'ensenyament (idiomes, etc)",1,KHNQEH0T1
33061,"Altres activitats d'ensenyament (idiomes, etc)",7,KHNQEH0T1
33062,"Altres activitats d'ensenyament (idiomes, etc)",3,KHNQEH0T1
33063,"Altres activitats d'ensenyament (idiomes, etc)",2,KHNQEH0T1
33064,"Altres activitats d'ensenyament (idiomes, etc)",10,KHNQEH0T1
33065,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33066,"Altres activitats d'ensenyament (idiomes, etc)",5,KHNQEH0T1
33067,"Altres activitats d'ensenyament (idiomes, etc)",2,KHNQEH0T1
33068,"Altres activitats d'ensenyament (idiomes, etc)",2,KHNQEH0T1
33069,"Altres activitats d'ensenyament (idiomes, etc)",3,KHNQEH0T1
33070,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33071,"Altres activitats d'ensenyament (idiomes, etc)",4,KHNQEH0T1
33095,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33096,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33097,"Altres activitats d'ensenyament (idiomes, etc)",0,3XANRN8K2
33098,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33099,"Altres activitats d'ensenyament (idiomes, etc)",2,3XANRN8K2
33100,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33101,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33102,"Altres activitats d'ensenyament (idiomes, etc)",1,3XANRN8K2
33103,"Altres activitats d'ensenyament (idiomes, etc)",4,3XANRN8K2
33104,"Altres activitats d'ensenyament (idiomes, etc)",0,3XANRN8K2
33105,"Altres activitats d'ensenyament (idiomes, etc)",2,3XANRN8K2
33106,"Altres activitats d'ensenyament (idiomes, etc)",2,3XANRN8K2
33107,"Altres activitats d'ensenyament (idiomes, etc)",2,3XANRN8K2
33108,"Altres activitats d'ensenyament (idiomes, etc)",2,3XANRN8K2
33109,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33110,"Altres activitats d'ensenyament (idiomes, etc)",3,3XANRN8K2
33111,"Altres activitats d'ensenyament (idiomes, etc)",1,3XANRN8K2
33112,"Altres activitats d'ensenyament (idiomes, etc)",20,3XANRN8K2
33113,"Altres activitats d'ensenyament (idiomes, etc)",1,3XANRN8K2
33114,"Altres activitats d'ensenyament (idiomes, etc)",1,3XANRN8K2
33115,"Altres activitats d'ensenyament (idiomes, etc)",4,3XANRN8K2
33116,"Altres activitats d'ensenyament (idiomes, etc)",1,3XANRN8K2
33216,"* al detall de productes tèxtils, confeccions",1,59KNDICPT
33217,"* al detall de productes tèxtils, confeccions",3,59KNDICPT
33218,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33219,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33220,"* al detall de productes tèxtils, confeccions",0,59KNDICPT
33221,"* Teixits per metres (catifes, etc.)",4,59KNDICPT
33222,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33223,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33224,"* al detall de productes tèxtils, confeccions",1,59KNDICPT
33225,"* al detall de productes tèxtils, confeccions",1,59KNDICPT
33226,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33227,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33228,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33229,"* Teixits per metres (catifes, etc.)",18,59KNDICPT
33230,"* Teixits per metres (catifes, etc.)",2,59KNDICPT
33231,"* Teixits per metres (catifes, etc.)",14,59KNDICPT
33232,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33233,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33234,"* Teixits per metres (catifes, etc.)",6,59KNDICPT
33235,"* al detall de productes tèxtils, confeccions",1,59KNDICPT
33236,"* al detall de productes tèxtils, confeccions",1,59KNDICPT
33237,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33238,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33239,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33240,"* Teixits per metres (catifes, etc.)",6,59KNDICPT
33241,"* al detall de productes tèxtils, confeccions",2,59KNDICPT
33242,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33243,"* Teixits per metres (catifes, etc.)",5,59KNDICPT
33244,"* Teixits per metres (catifes, etc.)",5,59KNDICPT
33245,"* Teixits per metres (catifes, etc.)",0,59KNDICPT
33246,"* al detall de productes tèxtils, confeccions",0,59KNDICPT
33247,"* al detall de productes tèxtils, confeccions",0,59KNDICPT
33264,"* llavors, adobs, flors, plantes i petits anima",7,PXS9DUQQ3
33265,"* llavors, adobs, flors, plantes i petits anima",5,PXS9DUQQ3
33266,"* llavors, adobs, flors, plantes i petits anima",2,PXS9DUQQ3
33267,"* llavors, adobs, flors, plantes i petits anima",2,PXS9DUQQ3
33268,"* llavors, adobs, flors, plantes i petits anima",4,PXS9DUQQ3
33269,"* llavors, adobs, flors, plantes i petits anima",3,PXS9DUQQ3
33270,"* llavors, adobs, flors, plantes i petits anima",6,PXS9DUQQ3
33271,"* llavors, adobs, flors, plantes i petits anima",4,PXS9DUQQ3
33272,"* llavors, adobs, flors, plantes i petits anima",3,PXS9DUQQ3
33273,"* llavors, adobs, flors, plantes i petits anima",1,PXS9DUQQ3
33274,"* llavors, adobs, flors, plantes i petits anima",5,PXS9DUQQ3
33275,"* llavors, adobs, flors, plantes i petits anima",4,PXS9DUQQ3
33276,"* llavors, adobs, flors, plantes i petits anima",1,PXS9DUQQ3
33277,"* llavors, adobs, flors, plantes i petits anima",4,PXS9DUQQ3
33278,"* llavors, adobs, flors, plantes i petits anima",3,PXS9DUQQ3
33279,"* llavors, adobs, flors, plantes i petits anima",0,PXS9DUQQ3
33280,"Serveis en cafès i bars, amb i sense menjar",62,3WN7JIGGL
33281,"Serveis en cafès i bars, amb i sense menjar",71,3WN7JIGGL
33282,"* Venda de pa, pans especials y pastisseria",79,3WN7JIGGL
33283,"Serveis en cafès i bars, amb i sense menjar",65,3WN7JIGGL
33284,"Serveis en cafès i bars, amb i sense menjar",47,3WN7JIGGL
33285,"* Venda de pa, pans especials y pastisseria",93,3WN7JIGGL
33286,"Serveis en cafès i bars, amb i sense menjar",50,3WN7JIGGL
33287,"* Venda de pa, pans especials y pastisseria",0,3WN7JIGGL
33288,"Serveis en cafès i bars, amb i sense menjar",45,3WN7JIGGL
33289,"* Venda de pa, pans especials y pastisseria",0,3WN7JIGGL
33290,"* Venda de pa, pans especials y pastisseria",0,3WN7JIGGL
33291,"* Venda de pa, pans especials y pastisseria",62,3WN7JIGGL
33292,"* Venda de pa, pans especials y pastisseria",71,3WN7JIGGL
33293,"Serveis en cafès i bars, amb i sense menjar",57,3WN7JIGGL
33294,"Serveis en cafès i bars, amb i sense menjar",56,3WN7JIGGL
33295,"Serveis en cafès i bars, amb i sense menjar",44,3WN7JIGGL
33296,"* Venda de pa, pans especials y pastisseria",102,3WN7JIGGL
33297,"* Venda de pa, pans especials y pastisseria",45,3WN7JIGGL
33298,"Serveis en cafès i bars, amb i sense menjar",27,3WN7JIGGL
33299,"Serveis en cafès i bars, amb i sense menjar",68,3WN7JIGGL
33300,"Serveis en cafès i bars, amb i sense menjar",0,3WN7JIGGL
33301,"Serveis en cafès i bars, amb i sense menjar",57,3WN7JIGGL
33302,"* Venda de pa, pans especials y pastisseria",4,3WN7JIGGL
33303,"* Venda de pa, pans especials y pastisseria",0,3WN7JIGGL
33304,"* Venda de pa, pans especials y pastisseria",63,3WN7JIGGL
33305,"Serveis en cafès i bars, amb i sense menjar",41,3WN7JIGGL
33306,"Serveis en cafès i bars, amb i sense menjar",48,3WN7JIGGL
33307,"Serveis en cafès i bars, amb i sense menjar",65,3WN7JIGGL
33308,"Serveis en cafès i bars, amb i sense menjar",62,3WN7JIGGL
33309,"Serveis en cafès i bars, amb i sense menjar",62,3WN7JIGGL
33513,"* joguines, articles d'esport, armes, pirotècni",4,4LWKWSH2T
33514,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33515,"* joguines, articles d'esport, armes, pirotècni",1,4LWKWSH2T
33516,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33517,"* joguines, articles d'esport, armes, pirotècni",4,4LWKWSH2T
33518,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33519,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33520,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33521,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33522,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33523,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33524,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33525,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33526,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33527,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33528,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33529,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33530,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33531,"* joguines, articles d'esport, armes, pirotècni",1,4LWKWSH2T
33532,"* joguines, articles d'esport, armes, pirotècni",4,4LWKWSH2T
33533,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33534,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33535,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33536,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33537,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33538,"* joguines, articles d'esport, armes, pirotècni",5,4LWKWSH2T
33539,"* joguines, articles d'esport, armes, pirotècni",4,4LWKWSH2T
33540,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33541,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33542,"* joguines, articles d'esport, armes, pirotècni",2,4LWKWSH2T
33543,"* joguines, articles d'esport, armes, pirotècni",3,4LWKWSH2T
33703,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33704,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33705,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33706,"Comerç al detall de medicaments, productes sanitar",14,UA46NCX8Y
33707,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33708,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33709,"Comerç al detall de medicaments, productes sanitar",9,UA46NCX8Y
33710,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33711,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33712,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33713,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33714,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33715,"Comerç al detall de medicaments, productes sanitar",3,UA46NCX8Y
33716,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33717,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33718,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33719,"Comerç al detall de medicaments, productes sanitar",7,UA46NCX8Y
33720,"Comerç al detall de medicaments, productes sanitar",8,UA46NCX8Y
33721,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33722,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33723,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33724,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33725,"Comerç al detall de medicaments, productes sanitar",11,UA46NCX8Y
33726,"Comerç al detall de medicaments, productes sanitar",14,UA46NCX8Y
33727,"Comerç al detall de medicaments, productes sanitar",13,UA46NCX8Y
33728,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33729,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33730,"Comerç al detall de medicaments, productes sanitar",13,UA46NCX8Y
33731,"Comerç al detall de medicaments, productes sanitar",6,UA46NCX8Y
33732,"Comerç al detall de medicaments, productes sanitar",12,UA46NCX8Y
33733,"Comerç al detall de medicaments, productes sanitar",10,UA46NCX8Y
33734,"Serveis en cafès i bars, amb i sense menjar",36,DPI9ZFWLW
33735,"Serveis en cafès i bars, amb i sense menjar",22,DPI9ZFWLW
33736,"Serveis en cafès i bars, amb i sense menjar",30,DPI9ZFWLW
33737,"Serveis en cafès i bars, amb i sense menjar",45,DPI9ZFWLW
33738,"Serveis en cafès i bars, amb i sense menjar",42,DPI9ZFWLW
33739,"Serveis en cafès i bars, amb i sense menjar",29,DPI9ZFWLW
33740,"Serveis en cafès i bars, amb i sense menjar",37,DPI9ZFWLW
33741,"Serveis en cafès i bars, amb i sense menjar",39,DPI9ZFWLW
33742,"Serveis en cafès i bars, amb i sense menjar",78,DPI9ZFWLW
33820,"* joguines, articles d'esport, armes, pirotècni",3,A8A4MJVZM
33821,"* joguines, articles d'esport, armes, pirotècni",6,A8A4MJVZM
33822,"* joguines, articles d'esport, armes, pirotècni",3,A8A4MJVZM
33823,"* joguines, articles d'esport, armes, pirotècni",9,A8A4MJVZM
33824,"* joguines, articles d'esport, armes, pirotècni",4,A8A4MJVZM
33825,"* joguines, articles d'esport, armes, pirotècni",5,A8A4MJVZM
33826,"* joguines, articles d'esport, armes, pirotècni",6,A8A4MJVZM
33827,"* joguines, articles d'esport, armes, pirotècni",2,A8A4MJVZM
33828,"* joguines, articles d'esport, armes, pirotècni",5,A8A4MJVZM
33829,"* joguines, articles d'esport, armes, pirotècni",5,A8A4MJVZM
33894,"* joieria, rellotgeria, argenteria i bijuteria",3,BPEFU3CKR
